"Subject" "Activity" "smartDomain" "smartAcceleration" "smartInstrument" "smartJerk" "smartMagnitude" "smartStatistic" "smartAxis" "count" "average"
"2839" 8 2 "Time" "NA" "Gyroscope" "NA" "NA" "mean" "X" 41 0.19270447595122
"2840" 8 2 "Time" "NA" "Gyroscope" "NA" "NA" "mean" "Y" 41 -0.204205356087805
"2841" 8 2 "Time" "NA" "Gyroscope" "NA" "NA" "mean" "Z" 41 -0.0724546025804878
"2842" 8 2 "Time" "NA" "Gyroscope" "NA" "NA" "sd" "X" 41 -0.367428367219512
"2843" 8 2 "Time" "NA" "Gyroscope" "NA" "NA" "sd" "Y" 41 -0.0666980861414634
"2844" 8 2 "Time" "NA" "Gyroscope" "NA" "NA" "sd" "Z" 41 0.337526477436585
"2845" 8 2 "Time" "NA" "Gyroscope" "NA" "Magnitude" "mean" "NA" 41 0.166447991
"2846" 8 2 "Time" "NA" "Gyroscope" "NA" "Magnitude" "sd" "NA" 41 -0.109327923829268
"2847" 8 2 "Time" "NA" "Gyroscope" "Jerk" "NA" "mean" "X" 41 -0.15544567414878
"2848" 8 2 "Time" "NA" "Gyroscope" "Jerk" "NA" "mean" "Y" 41 -0.027919577097561
"2849" 8 2 "Time" "NA" "Gyroscope" "Jerk" "NA" "mean" "Z" 41 -0.0534090382439024
"2850" 8 2 "Time" "NA" "Gyroscope" "Jerk" "NA" "sd" "X" 41 -0.40507069195122
"2851" 8 2 "Time" "NA" "Gyroscope" "Jerk" "NA" "sd" "Y" 41 -0.424675673414634
"2852" 8 2 "Time" "NA" "Gyroscope" "Jerk" "NA" "sd" "Z" 41 -0.430366658780488
"2853" 8 2 "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "mean" "NA" 41 -0.400664014146341
"2854" 8 2 "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "sd" "NA" 41 -0.493975031707317
"2855" 8 2 "Time" "Body" "Accelerometer" "NA" "NA" "mean" "X" 41 0.258880152048781
"2856" 8 2 "Time" "Body" "Accelerometer" "NA" "NA" "mean" "Y" 41 -0.0282415136341463
"2857" 8 2 "Time" "Body" "Accelerometer" "NA" "NA" "mean" "Z" 41 -0.11512211995122
"2858" 8 2 "Time" "Body" "Accelerometer" "NA" "NA" "sd" "X" 41 -0.171712174634146
"2859" 8 2 "Time" "Body" "Accelerometer" "NA" "NA" "sd" "Y" 41 0.348768733170732
"2860" 8 2 "Time" "Body" "Accelerometer" "NA" "NA" "sd" "Z" 41 0.121187278790244
"2861" 8 2 "Time" "Body" "Accelerometer" "NA" "Magnitude" "mean" "NA" 41 0.121026629195122
"2862" 8 2 "Time" "Body" "Accelerometer" "NA" "Magnitude" "sd" "NA" 41 -0.227200254219512
"2863" 8 2 "Time" "Body" "Accelerometer" "Jerk" "NA" "mean" "X" 41 0.0813816809395122
"2864" 8 2 "Time" "Body" "Accelerometer" "Jerk" "NA" "mean" "Y" 41 0.014120592097561
"2865" 8 2 "Time" "Body" "Accelerometer" "Jerk" "NA" "mean" "Z" 41 -0.0674583919268293
"2866" 8 2 "Time" "Body" "Accelerometer" "Jerk" "NA" "sd" "X" 41 -0.186618895268293
"2867" 8 2 "Time" "Body" "Accelerometer" "Jerk" "NA" "sd" "Y" 41 -0.0123501104926829
"2868" 8 2 "Time" "Body" "Accelerometer" "Jerk" "NA" "sd" "Z" 41 -0.447518179097561
"2869" 8 2 "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "mean" "NA" 41 -0.141494613465854
"2870" 8 2 "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "sd" "NA" 41 -0.228296364146341
"2871" 8 2 "Time" "Gravity" "Accelerometer" "NA" "NA" "mean" "X" 41 0.860368718780488
"2872" 8 2 "Time" "Gravity" "Accelerometer" "NA" "NA" "mean" "Y" 41 -0.291341491707317
"2873" 8 2 "Time" "Gravity" "Accelerometer" "NA" "NA" "mean" "Z" 41 -0.192306960631707
"2874" 8 2 "Time" "Gravity" "Accelerometer" "NA" "NA" "sd" "X" 41 -0.926673287804878
"2875" 8 2 "Time" "Gravity" "Accelerometer" "NA" "NA" "sd" "Y" 41 -0.931032068536585
"2876" 8 2 "Time" "Gravity" "Accelerometer" "NA" "NA" "sd" "Z" 41 -0.876168930487805
"2877" 8 2 "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "mean" "NA" 41 0.121026629195122
"2878" 8 2 "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "sd" "NA" 41 -0.227200254219512
"2879" 8 2 "Freq" "NA" "Gyroscope" "NA" "NA" "mean" "X" 41 -0.240260761682927
"2880" 8 2 "Freq" "NA" "Gyroscope" "NA" "NA" "mean" "Y" 41 -0.113162144460976
"2881" 8 2 "Freq" "NA" "Gyroscope" "NA" "NA" "mean" "Z" 41 0.16597418695122
"2882" 8 2 "Freq" "NA" "Gyroscope" "NA" "NA" "sd" "X" 41 -0.409955580780488
"2883" 8 2 "Freq" "NA" "Gyroscope" "NA" "NA" "sd" "Y" 41 -0.0478802512585366
"2884" 8 2 "Freq" "NA" "Gyroscope" "NA" "NA" "sd" "Z" 41 0.263202878429268
"2885" 8 2 "Freq" "NA" "Gyroscope" "NA" "Magnitude" "mean" "NA" 41 -0.229610952609756
"2886" 8 2 "Freq" "NA" "Gyroscope" "NA" "Magnitude" "sd" "NA" 41 -0.183325647134146
"2887" 8 2 "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "mean" "NA" 41 -0.46327057804878
"2888" 8 2 "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "sd" "NA" 41 -0.575733290731707
"2889" 8 2 "Freq" "Body" "Accelerometer" "NA" "NA" "mean" "X" 41 -0.166411065387805
"2890" 8 2 "Freq" "Body" "Accelerometer" "NA" "NA" "mean" "Y" 41 0.263431399878049
"2891" 8 2 "Freq" "Body" "Accelerometer" "NA" "NA" "mean" "Z" 41 -0.0729496941121951
"2892" 8 2 "Freq" "Body" "Accelerometer" "NA" "NA" "sd" "X" 41 -0.175284990170732
"2893" 8 2 "Freq" "Body" "Accelerometer" "NA" "NA" "sd" "Y" 41 0.30540146
"2894" 8 2 "Freq" "Body" "Accelerometer" "NA" "NA" "sd" "Z" 41 0.133766193578049
"2895" 8 2 "Freq" "Body" "Accelerometer" "NA" "Magnitude" "mean" "NA" 41 -0.13026451905122
"2896" 8 2 "Freq" "Body" "Accelerometer" "NA" "Magnitude" "sd" "NA" 41 -0.409282851707317
"2897" 8 2 "Freq" "Body" "Accelerometer" "Jerk" "NA" "mean" "X" 41 -0.200277249165854
"2898" 8 2 "Freq" "Body" "Accelerometer" "Jerk" "NA" "mean" "Y" 41 -0.0257952590634146
"2899" 8 2 "Freq" "Body" "Accelerometer" "Jerk" "NA" "mean" "Z" 41 -0.386655803658537
"2900" 8 2 "Freq" "Body" "Accelerometer" "Jerk" "NA" "sd" "X" 41 -0.24733661795122
"2901" 8 2 "Freq" "Body" "Accelerometer" "Jerk" "NA" "sd" "Y" 41 -0.0700821464439024
"2902" 8 2 "Freq" "Body" "Accelerometer" "Jerk" "NA" "sd" "Z" 41 -0.508248316829268
"2903" 8 2 "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "mean" "NA" 41 -0.131850567460976
"2904" 8 2 "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "sd" "NA" 41 -0.379266499780488
"2905" 8 3 "Time" "NA" "Gyroscope" "NA" "NA" "mean" "X" 38 -0.121189625973684
"2906" 8 3 "Time" "NA" "Gyroscope" "NA" "NA" "mean" "Y" 38 -0.0500760173342105
"2907" 8 3 "Time" "NA" "Gyroscope" "NA" "NA" "mean" "Z" 38 0.114143855152368
"2908" 8 3 "Time" "NA" "Gyroscope" "NA" "NA" "sd" "X" 38 -0.258430885531579
"2909" 8 3 "Time" "NA" "Gyroscope" "NA" "NA" "sd" "Y" 38 0.0243131207736842
"2910" 8 3 "Time" "NA" "Gyroscope" "NA" "NA" "sd" "Z" 38 -0.129565242710526
"2911" 8 3 "Time" "NA" "Gyroscope" "NA" "Magnitude" "mean" "NA" 38 0.0993429744078947
"2912" 8 3 "Time" "NA" "Gyroscope" "NA" "Magnitude" "sd" "NA" 38 -0.0466291872078947
"2913" 8 3 "Time" "NA" "Gyroscope" "Jerk" "NA" "mean" "X" 38 -0.0349283489710526
"2914" 8 3 "Time" "NA" "Gyroscope" "Jerk" "NA" "mean" "Y" 38 -0.0534969692794737
"2915" 8 3 "Time" "NA" "Gyroscope" "Jerk" "NA" "mean" "Z" 38 -0.0867903297078947
"2916" 8 3 "Time" "NA" "Gyroscope" "Jerk" "NA" "sd" "X" 38 -0.267887897328947
"2917" 8 3 "Time" "NA" "Gyroscope" "Jerk" "NA" "sd" "Y" 38 -0.0704526510842105
"2918" 8 3 "Time" "NA" "Gyroscope" "Jerk" "NA" "sd" "Z" 38 -0.1896044435
"2919" 8 3 "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "mean" "NA" 38 -0.126189142894737
"2920" 8 3 "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "sd" "NA" 38 -0.157484866842105
"2921" 8 3 "Time" "Body" "Accelerometer" "NA" "NA" "mean" "X" 38 0.283484089210526
"2922" 8 3 "Time" "Body" "Accelerometer" "NA" "NA" "mean" "Y" 38 -0.0211058674973684
"2923" 8 3 "Time" "Body" "Accelerometer" "NA" "NA" "mean" "Z" 38 -0.107598135394737
"2924" 8 3 "Time" "Body" "Accelerometer" "NA" "NA" "sd" "X" 38 0.0241393473736842
"2925" 8 3 "Time" "Body" "Accelerometer" "NA" "NA" "sd" "Y" 38 0.343826273105263
"2926" 8 3 "Time" "Body" "Accelerometer" "NA" "NA" "sd" "Z" 38 0.1337170395
"2927" 8 3 "Time" "Body" "Accelerometer" "NA" "Magnitude" "mean" "NA" 38 0.176599311818421
"2928" 8 3 "Time" "Body" "Accelerometer" "NA" "Magnitude" "sd" "NA" 38 0.131337867236842
"2929" 8 3 "Time" "Body" "Accelerometer" "Jerk" "NA" "mean" "X" 38 0.118938088342105
"2930" 8 3 "Time" "Body" "Accelerometer" "Jerk" "NA" "mean" "Y" 38 -0.0380193846210526
"2931" 8 3 "Time" "Body" "Accelerometer" "Jerk" "NA" "mean" "Z" 38 -0.0394356157631579
"2932" 8 3 "Time" "Body" "Accelerometer" "Jerk" "NA" "sd" "X" 38 0.250143724521053
"2933" 8 3 "Time" "Body" "Accelerometer" "Jerk" "NA" "sd" "Y" 38 0.288140718789474
"2934" 8 3 "Time" "Body" "Accelerometer" "Jerk" "NA" "sd" "Z" 38 -0.0135136269
"2935" 8 3 "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "mean" "NA" 38 0.262628490268421
"2936" 8 3 "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "sd" "NA" 38 0.2534082561
"2937" 8 3 "Time" "Gravity" "Accelerometer" "NA" "NA" "mean" "X" 38 0.914023498421053
"2938" 8 3 "Time" "Gravity" "Accelerometer" "NA" "NA" "mean" "Y" 38 -0.187610243421053
"2939" 8 3 "Time" "Gravity" "Accelerometer" "NA" "NA" "mean" "Z" 38 -0.141817934963684
"2940" 8 3 "Time" "Gravity" "Accelerometer" "NA" "NA" "sd" "X" 38 -0.945766561578947
"2941" 8 3 "Time" "Gravity" "Accelerometer" "NA" "NA" "sd" "Y" 38 -0.941580934473684
"2942" 8 3 "Time" "Gravity" "Accelerometer" "NA" "NA" "sd" "Z" 38 -0.897190012631579
"2943" 8 3 "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "mean" "NA" 38 0.176599311818421
"2944" 8 3 "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "sd" "NA" 38 0.131337867236842
"2945" 8 3 "Freq" "NA" "Gyroscope" "NA" "NA" "mean" "X" 38 -0.130740445236842
"2946" 8 3 "Freq" "NA" "Gyroscope" "NA" "NA" "mean" "Y" 38 0.116090879026316
"2947" 8 3 "Freq" "NA" "Gyroscope" "NA" "NA" "mean" "Z" 38 0.0277498065176316
"2948" 8 3 "Freq" "NA" "Gyroscope" "NA" "NA" "sd" "X" 38 -0.302735102631579
"2949" 8 3 "Freq" "NA" "Gyroscope" "NA" "NA" "sd" "Y" 38 -0.0461356322868421
"2950" 8 3 "Freq" "NA" "Gyroscope" "NA" "NA" "sd" "Z" 38 -0.268253406210526
"2951" 8 3 "Freq" "NA" "Gyroscope" "NA" "Magnitude" "mean" "NA" 38 -0.00036272967368421
"2952" 8 3 "Freq" "NA" "Gyroscope" "NA" "Magnitude" "sd" "NA" 38 -0.255590314210526
"2953" 8 3 "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "mean" "NA" 38 -0.125179586744737
"2954" 8 3 "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "sd" "NA" 38 -0.26298447
"2955" 8 3 "Freq" "Body" "Accelerometer" "NA" "NA" "mean" "X" 38 0.136590199860526
"2956" 8 3 "Freq" "Body" "Accelerometer" "NA" "NA" "mean" "Y" 38 0.388412779763158
"2957" 8 3 "Freq" "Body" "Accelerometer" "NA" "NA" "mean" "Z" 38 0.159589756534211
"2958" 8 3 "Freq" "Body" "Accelerometer" "NA" "NA" "sd" "X" 38 -0.0260463260078947
"2959" 8 3 "Freq" "Body" "Accelerometer" "NA" "NA" "sd" "Y" 38 0.232184078052632
"2960" 8 3 "Freq" "Body" "Accelerometer" "NA" "NA" "sd" "Z" 38 0.0214914840105263
"2961" 8 3 "Freq" "Body" "Accelerometer" "NA" "Magnitude" "mean" "NA" 38 0.301626757315789
"2962" 8 3 "Freq" "Body" "Accelerometer" "NA" "Magnitude" "sd" "NA" 38 -0.156141093578947
"2963" 8 3 "Freq" "Body" "Accelerometer" "Jerk" "NA" "mean" "X" 38 0.214841402815789
"2964" 8 3 "Freq" "Body" "Accelerometer" "Jerk" "NA" "mean" "Y" 38 0.220639687868421
"2965" 8 3 "Freq" "Body" "Accelerometer" "Jerk" "NA" "mean" "Z" 38 0.0586096890447368
"2966" 8 3 "Freq" "Body" "Accelerometer" "Jerk" "NA" "sd" "X" 38 0.172658982065789
"2967" 8 3 "Freq" "Body" "Accelerometer" "Jerk" "NA" "sd" "Y" 38 0.273943791773684
"2968" 8 3 "Freq" "Body" "Accelerometer" "Jerk" "NA" "sd" "Z" 38 -0.0846674186842105
"2969" 8 3 "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "mean" "NA" 38 0.331528459921053
"2970" 8 3 "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "sd" "NA" 38 0.134734731236842
"2971" 8 4 "Time" "NA" "Gyroscope" "NA" "NA" "mean" "X" 46 -0.0547396987173913
"2972" 8 4 "Time" "NA" "Gyroscope" "NA" "NA" "mean" "Y" 46 -0.0955089236521739
"2973" 8 4 "Time" "NA" "Gyroscope" "NA" "NA" "mean" "Z" 46 0.0716048809782609
"2974" 8 4 "Time" "NA" "Gyroscope" "NA" "NA" "sd" "X" 46 -0.984524052826087
"2975" 8 4 "Time" "NA" "Gyroscope" "NA" "NA" "sd" "Y" 46 -0.97150069673913
"2976" 8 4 "Time" "NA" "Gyroscope" "NA" "NA" "sd" "Z" 46 -0.959623548478261
"2977" 8 4 "Time" "NA" "Gyroscope" "NA" "Magnitude" "mean" "NA" 46 -0.93268224326087
"2978" 8 4 "Time" "NA" "Gyroscope" "NA" "Magnitude" "sd" "NA" 46 -0.953001632173913
"2979" 8 4 "Time" "NA" "Gyroscope" "Jerk" "NA" "mean" "X" 46 -0.0923150250434783
"2980" 8 4 "Time" "NA" "Gyroscope" "Jerk" "NA" "mean" "Y" 46 -0.0402673770652174
"2981" 8 4 "Time" "NA" "Gyroscope" "Jerk" "NA" "mean" "Z" 46 -0.0445732240217391
"2982" 8 4 "Time" "NA" "Gyroscope" "Jerk" "NA" "sd" "X" 46 -0.993264647391304
"2983" 8 4 "Time" "NA" "Gyroscope" "Jerk" "NA" "sd" "Y" 46 -0.98887627673913
"2984" 8 4 "Time" "NA" "Gyroscope" "Jerk" "NA" "sd" "Z" 46 -0.985241405434783
"2985" 8 4 "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "mean" "NA" 46 -0.991807428043478
"2986" 8 4 "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "sd" "NA" 46 -0.986756670869565
"2987" 8 4 "Time" "Body" "Accelerometer" "NA" "NA" "mean" "X" 46 0.267491472934783
"2988" 8 4 "Time" "Body" "Accelerometer" "NA" "NA" "mean" "Y" 46 -0.00672550621304348
"2989" 8 4 "Time" "Body" "Accelerometer" "NA" "NA" "mean" "Z" 46 -0.104461049130435
"2990" 8 4 "Time" "Body" "Accelerometer" "NA" "NA" "sd" "X" 46 -0.979026152391304
"2991" 8 4 "Time" "Body" "Accelerometer" "NA" "NA" "sd" "Y" 46 -0.927331997021739
"2992" 8 4 "Time" "Body" "Accelerometer" "NA" "NA" "sd" "Z" 46 -0.939553030217391
"2993" 8 4 "Time" "Body" "Accelerometer" "NA" "Magnitude" "mean" "NA" 46 -0.952139704347826
"2994" 8 4 "Time" "Body" "Accelerometer" "NA" "Magnitude" "sd" "NA" 46 -0.929943615630435
"2995" 8 4 "Time" "Body" "Accelerometer" "Jerk" "NA" "mean" "X" 46 0.0786713761086957
"2996" 8 4 "Time" "Body" "Accelerometer" "Jerk" "NA" "mean" "Y" 46 -0.00657516306713044
"2997" 8 4 "Time" "Body" "Accelerometer" "Jerk" "NA" "mean" "Z" 46 -0.0106808920069565
"2998" 8 4 "Time" "Body" "Accelerometer" "Jerk" "NA" "sd" "X" 46 -0.985188753695652
"2999" 8 4 "Time" "Body" "Accelerometer" "Jerk" "NA" "sd" "Y" 46 -0.980784606086957
"3000" 8 4 "Time" "Body" "Accelerometer" "Jerk" "NA" "sd" "Z" 46 -0.985285807173913
"3001" 8 4 "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "mean" "NA" 46 -0.986061512173913
"3002" 8 4 "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "sd" "NA" 46 -0.980667377391304
"3003" 8 4 "Time" "Gravity" "Accelerometer" "NA" "NA" "mean" "X" 46 0.832453878043478
"3004" 8 4 "Time" "Gravity" "Accelerometer" "NA" "NA" "mean" "Y" 46 0.240095117065217
"3005" 8 4 "Time" "Gravity" "Accelerometer" "NA" "NA" "mean" "Z" 46 0.263895185521739
"3006" 8 4 "Time" "Gravity" "Accelerometer" "NA" "NA" "sd" "X" 46 -0.966757967173913
"3007" 8 4 "Time" "Gravity" "Accelerometer" "NA" "NA" "sd" "Y" 46 -0.937462301369565
"3008" 8 4 "Time" "Gravity" "Accelerometer" "NA" "NA" "sd" "Z" 46 -0.935475331521739
"3009" 8 4 "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "mean" "NA" 46 -0.952139704347826
"3010" 8 4 "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "sd" "NA" 46 -0.929943615630435
"3011" 8 4 "Freq" "NA" "Gyroscope" "NA" "NA" "mean" "X" 46 -0.982200309782609
"3012" 8 4 "Freq" "NA" "Gyroscope" "NA" "NA" "mean" "Y" 46 -0.97658989
"3013" 8 4 "Freq" "NA" "Gyroscope" "NA" "NA" "mean" "Z" 46 -0.961798676956522
"3014" 8 4 "Freq" "NA" "Gyroscope" "NA" "NA" "sd" "X" 46 -0.985339301521739
"3015" 8 4 "Freq" "NA" "Gyroscope" "NA" "NA" "sd" "Y" 46 -0.96892443326087
"3016" 8 4 "Freq" "NA" "Gyroscope" "NA" "NA" "sd" "Z" 46 -0.962632253913044
"3017" 8 4 "Freq" "NA" "Gyroscope" "NA" "Magnitude" "mean" "NA" 46 -0.965806789347826
"3018" 8 4 "Freq" "NA" "Gyroscope" "NA" "Magnitude" "sd" "NA" 46 -0.953251156521739
"3019" 8 4 "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "mean" "NA" 46 -0.987730604130435
"3020" 8 4 "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "sd" "NA" 46 -0.986147262608696
"3021" 8 4 "Freq" "Body" "Accelerometer" "NA" "NA" "mean" "X" 46 -0.981142909782609
"3022" 8 4 "Freq" "Body" "Accelerometer" "NA" "NA" "mean" "Y" 46 -0.94421971826087
"3023" 8 4 "Freq" "Body" "Accelerometer" "NA" "NA" "mean" "Z" 46 -0.959436275869565
"3024" 8 4 "Freq" "Body" "Accelerometer" "NA" "NA" "sd" "X" 46 -0.978256730652174
"3025" 8 4 "Freq" "Body" "Accelerometer" "NA" "NA" "sd" "Y" 46 -0.923829969347826
"3026" 8 4 "Freq" "Body" "Accelerometer" "NA" "NA" "sd" "Z" 46 -0.933889846521739
"3027" 8 4 "Freq" "Body" "Accelerometer" "NA" "Magnitude" "mean" "NA" 46 -0.947981783478261
"3028" 8 4 "Freq" "Body" "Accelerometer" "NA" "Magnitude" "sd" "NA" 46 -0.93172124
"3029" 8 4 "Freq" "Body" "Accelerometer" "Jerk" "NA" "mean" "X" 46 -0.984977270652174
"3030" 8 4 "Freq" "Body" "Accelerometer" "Jerk" "NA" "mean" "Y" 46 -0.980221104565217
"3031" 8 4 "Freq" "Body" "Accelerometer" "Jerk" "NA" "mean" "Z" 46 -0.982995311086956
"3032" 8 4 "Freq" "Body" "Accelerometer" "Jerk" "NA" "sd" "X" 46 -0.986913610652174
"3033" 8 4 "Freq" "Body" "Accelerometer" "Jerk" "NA" "sd" "Y" 46 -0.983038783478261
"3034" 8 4 "Freq" "Body" "Accelerometer" "Jerk" "NA" "sd" "Z" 46 -0.986185349347826
"3035" 8 4 "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "mean" "NA" 46 -0.980932292391304
"3036" 8 4 "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "sd" "NA" 46 -0.97932021173913
"3037" 8 5 "Time" "NA" "Gyroscope" "NA" "NA" "mean" "X" 54 -0.0219671978203704
"3038" 8 5 "Time" "NA" "Gyroscope" "NA" "NA" "mean" "Y" 54 -0.0280117633814815
"3039" 8 5 "Time" "NA" "Gyroscope" "NA" "NA" "mean" "Z" 54 0.063688907
"3040" 8 5 "Time" "NA" "Gyroscope" "NA" "NA" "sd" "X" 54 -0.972990379814815
"3041" 8 5 "Time" "NA" "Gyroscope" "NA" "NA" "sd" "Y" 54 -0.969421045555556
"3042" 8 5 "Time" "NA" "Gyroscope" "NA" "NA" "sd" "Z" 54 -0.974118322407407
"3043" 8 5 "Time" "NA" "Gyroscope" "NA" "Magnitude" "mean" "NA" 54 -0.952848496851852
"3044" 8 5 "Time" "NA" "Gyroscope" "NA" "Magnitude" "sd" "NA" 54 -0.95322478962963
"3045" 8 5 "Time" "NA" "Gyroscope" "Jerk" "NA" "mean" "X" 54 -0.097757576
"3046" 8 5 "Time" "NA" "Gyroscope" "Jerk" "NA" "mean" "Y" 54 -0.0485190684259259
"3047" 8 5 "Time" "NA" "Gyroscope" "Jerk" "NA" "mean" "Z" 54 -0.0478483225666667
"3048" 8 5 "Time" "NA" "Gyroscope" "Jerk" "NA" "sd" "X" 54 -0.981573085740741
"3049" 8 5 "Time" "NA" "Gyroscope" "Jerk" "NA" "sd" "Y" 54 -0.985508765185185
"3050" 8 5 "Time" "NA" "Gyroscope" "Jerk" "NA" "sd" "Z" 54 -0.989270900740741
"3051" 8 5 "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "mean" "NA" 54 -0.987580587777778
"3052" 8 5 "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "sd" "NA" 54 -0.982460332222222
"3053" 8 5 "Time" "Body" "Accelerometer" "NA" "NA" "mean" "X" 54 0.279620986111111
"3054" 8 5 "Time" "Body" "Accelerometer" "NA" "NA" "mean" "Y" 54 -0.0148113067148148
"3055" 8 5 "Time" "Body" "Accelerometer" "NA" "NA" "mean" "Z" 54 -0.106114996837037
"3056" 8 5 "Time" "Body" "Accelerometer" "NA" "NA" "sd" "X" 54 -0.988815418148148
"3057" 8 5 "Time" "Body" "Accelerometer" "NA" "NA" "sd" "Y" 54 -0.938479429074074
"3058" 8 5 "Time" "Body" "Accelerometer" "NA" "NA" "sd" "Z" 54 -0.926065255185185
"3059" 8 5 "Time" "Body" "Accelerometer" "NA" "Magnitude" "mean" "NA" 54 -0.953762884074074
"3060" 8 5 "Time" "Body" "Accelerometer" "NA" "Magnitude" "sd" "NA" 54 -0.937187185222222
"3061" 8 5 "Time" "Body" "Accelerometer" "Jerk" "NA" "mean" "X" 54 0.0753739045185185
"3062" 8 5 "Time" "Body" "Accelerometer" "Jerk" "NA" "mean" "Y" 54 0.00814951727462963
"3063" 8 5 "Time" "Body" "Accelerometer" "Jerk" "NA" "mean" "Z" 54 0.00322153267648148
"3064" 8 5 "Time" "Body" "Accelerometer" "Jerk" "NA" "sd" "X" 54 -0.989198879814815
"3065" 8 5 "Time" "Body" "Accelerometer" "Jerk" "NA" "sd" "Y" 54 -0.976442140740741
"3066" 8 5 "Time" "Body" "Accelerometer" "Jerk" "NA" "sd" "Z" 54 -0.982610899259259
"3067" 8 5 "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "mean" "NA" 54 -0.984920797777778
"3068" 8 5 "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "sd" "NA" 54 -0.979932239074074
"3069" 8 5 "Time" "Gravity" "Accelerometer" "NA" "NA" "mean" "X" 54 0.957669921111111
"3070" 8 5 "Time" "Gravity" "Accelerometer" "NA" "NA" "mean" "Y" 54 -0.0904603488214815
"3071" 8 5 "Time" "Gravity" "Accelerometer" "NA" "NA" "mean" "Z" 54 -0.0979392024814815
"3072" 8 5 "Time" "Gravity" "Accelerometer" "NA" "NA" "sd" "X" 54 -0.987690217222222
"3073" 8 5 "Time" "Gravity" "Accelerometer" "NA" "NA" "sd" "Y" 54 -0.958904114074074
"3074" 8 5 "Time" "Gravity" "Accelerometer" "NA" "NA" "sd" "Z" 54 -0.918293913703704
"3075" 8 5 "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "mean" "NA" 54 -0.953762884074074
"3076" 8 5 "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "sd" "NA" 54 -0.937187185222222
"3077" 8 5 "Freq" "NA" "Gyroscope" "NA" "NA" "mean" "X" 54 -0.969677435925926
"3078" 8 5 "Freq" "NA" "Gyroscope" "NA" "NA" "mean" "Y" 54 -0.972595487037037
"3079" 8 5 "Freq" "NA" "Gyroscope" "NA" "NA" "mean" "Z" 54 -0.975512276666667
"3080" 8 5 "Freq" "NA" "Gyroscope" "NA" "NA" "sd" "X" 54 -0.974200997592593
"3081" 8 5 "Freq" "NA" "Gyroscope" "NA" "NA" "sd" "Y" 54 -0.968055495925926
"3082" 8 5 "Freq" "NA" "Gyroscope" "NA" "NA" "sd" "Z" 54 -0.975976456111111
"3083" 8 5 "Freq" "NA" "Gyroscope" "NA" "Magnitude" "mean" "NA" 54 -0.964564224074074
"3084" 8 5 "Freq" "NA" "Gyroscope" "NA" "Magnitude" "sd" "NA" 54 -0.954119826296296
"3085" 8 5 "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "mean" "NA" 54 -0.983709233333333
"3086" 8 5 "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "sd" "NA" 54 -0.981832336296296
"3087" 8 5 "Freq" "Body" "Accelerometer" "NA" "NA" "mean" "X" 54 -0.988219862222222
"3088" 8 5 "Freq" "Body" "Accelerometer" "NA" "NA" "mean" "Y" 54 -0.9500491
"3089" 8 5 "Freq" "Body" "Accelerometer" "NA" "NA" "mean" "Z" 54 -0.950362935555556
"3090" 8 5 "Freq" "Body" "Accelerometer" "NA" "NA" "sd" "X" 54 -0.98918374962963
"3091" 8 5 "Freq" "Body" "Accelerometer" "NA" "NA" "sd" "Y" 54 -0.936231722777778
"3092" 8 5 "Freq" "Body" "Accelerometer" "NA" "NA" "sd" "Z" 54 -0.919744963888889
